0	0
37.6884	0.438223
50.2513	0.378185
75.3769	0.307811
38.191	0.435307
25.1256	0.541654
75.8794	0.306778
50.7538	0.376266
38.6935	0.432374
76.3819	0.305756
25.6281	0.535909
39.196	0.429522
51.2563	0.374385
0.502513	0.737262
76.8844	0.304743
39.6985	0.426695
26.1307	0.530566
40.201	0.424016
51.7588	0.372529
77.3869	0.303741
40.7035	0.421274
26.6332	0.525137
41.206	0.418569
52.2613	0.370698
77.8894	0.302748
27.1357	0.520109
41.7085	0.415888
27.6382	0.51471
78.392	0.301765
28.1407	0.509513
42.2111	0.413426
52.7638	0.368892
42.7136	0.411011
78.8945	0.300791
1.00503	1.13646
28.6432	0.505522
43.2161	0.408486
53.2663	0.367114
43.7186	0.40611
79.397	0.299828
44.2211	0.403757
44.7236	0.401407
29.1457	0.500983
53.7688	0.365369
79.8995	0.298873
45.2261	0.399114
54.2714	0.363637
80.402	0.297927
45.7286	0.396848
29.6482	0.496445
46.2312	0.394611
12.5628	0.797965
54.7739	0.361933
80.9045	0.296991
46.7337	0.392432
30.1508	0.49197
55.2764	0.360257
81.407	0.296063
1.50754	1.34989
47.2362	0.390333
55.7789	0.358605
81.9095	0.295144
30.6533	0.487956
47.7387	0.388221
31.1558	0.483919
48.2412	0.38616
56.2814	0.356973
82.4121	0.294233
31.6583	0.479575
48.7437	0.384103
56.7839	0.355362
82.9146	0.29333
32.1608	0.475922
49.2462	0.382111
57.2864	0.353774
83.4171	0.292436
32.6633	0.471761
2.01005	1.45186
49.7487	0.380131
57.7889	0.352205
83.9196	0.29155
33.1658	0.468176
33.6683	0.464491
34.1709	0.461278
58.2915	0.350659
84.4221	0.290672
34.6734	0.457841
58.794	0.349131
84.9246	0.289802
35.1759	0.454133
59.2965	0.347624
35.6784	0.450901
85.4271	0.28894
59.799	0.346135
36.1809	0.447633
60.3015	0.344668
85.9296	0.288085
36.6834	0.444412
2.51256	1.48636
60.804	0.34322
13.0653	0.779797
86.4322	0.287238
37.1859	0.44131
61.3065	0.341788
86.9347	0.286399
61.809	0.340375
87.4372	0.285567
62.3116	0.338979
3.01508	1.48029
13.5678	0.762805
3.51759	1.45057
4.0201	1.40787
14.0704	0.746841
4.52261	1.35876
5.02513	1.30741
14.5729	0.731833
5.52764	1.25631
87.9397	0.284742
62.8141	0.3376
88.4422	0.283924
63.3166	0.336237
88.9447	0.283113
6.03015	1.20694
63.8191	0.334892
89.4472	0.282309
64.3216	0.333562
89.9497	0.281511
64.8241	0.332248
15.0754	0.717704
90.4523	0.280721
65.3266	0.330949
90.9548	0.279937
65.8291	0.329665
91.4573	0.27916
66.3317	0.328396
66.8342	0.327142
91.9598	0.278389
15.5779	0.704453
67.3367	0.325903
92.4623	0.277625
67.8392	0.324677
92.9648	0.276866
68.3417	0.323466
93.4673	0.276114
68.8442	0.322268
69.3467	0.321083
93.9698	0.275368
6.53266	1.15996
16.0804	0.691773
69.8492	0.319911
94.4724	0.274629
70.3518	0.318751
94.9749	0.273895
70.8543	0.317604
71.3568	0.316469
95.4774	0.273166
71.8593	0.315346
95.9799	0.272444
72.3618	0.314235
96.4824	0.271728
72.8643	0.313136
16.5829	0.67979
96.9849	0.271017
73.3668	0.312049
73.8693	0.310973
97.4874	0.270311
74.3719	0.309909
97.9899	0.269611
74.8744	0.308855
98.4925	0.268917
98.995	0.268228
7.03518	1.11588
99.4975	0.267544
100	0.266865
17.0854	0.668475
17.5879	0.657705
7.53769	1.07483
18.0905	0.647435
8.0402	1.03668
18.593	0.637653
8.54271	1.00136
19.0955	0.628331
9.04523	0.968711
19.598	0.619396
9.54774	0.938503
20.1005	0.610885
10.0503	0.910522
20.603	0.602669
10.5528	0.884616
21.1055	0.59483
21.608	0.587289
11.0553	0.860542
22.1106	0.580119
22.6131	0.572962
23.1156	0.566208
23.6181	0.55945
24.1206	0.553644
11.5578	0.838186
24.6231	0.547493
12.0603	0.817466
