1	1.13354
2	1.45059
3	1.48088
4	1.40972
5	1.30999
6	1.20977
7	1.11888
8	1.03963
9	0.97154
10	0.91321
11	0.863098
12	0.81979
13	0.782091
14	0.749014
15	0.719771
16	0.69372
17	0.670348
18	0.649243
19	0.630065
20	0.612542
21	0.59645
22	0.581602
23	0.567861
24	0.555051
25	0.543106
26	0.53192
27	0.521416
28	0.511431
29	0.502168
30	0.493358
31	0.484984
32	0.47704
33	0.469465
34	0.462108
35	0.455357
36	0.448776
37	0.442469
38	0.43642
39	0.430628
40	0.42505
41	0.419692
42	0.414524
43	0.409558
44	0.404794
45	0.400129
46	0.395654
47	0.391326
48	0.387139
49	0.383085
50	0.379154
51	0.375343
52	0.371645
53	0.368056
54	0.364569
55	0.36118
56	0.357883
57	0.354675
58	0.351553
59	0.348512
60	0.345549
61	0.34266
62	0.339843
63	0.337094
64	0.334411
65	0.331791
66	0.329233
67	0.326732
68	0.324288
69	0.321898
70	0.319561
71	0.317273
72	0.315034
73	0.312842
74	0.310696
75	0.308592
76	0.306532
77	0.304511
78	0.302531
79	0.300589
80	0.298683
81	0.296814
82	0.294979
83	0.293178
84	0.291409
85	0.289673
86	0.287966
87	0.28629
88	0.284643
89	0.283024
90	0.281432
91	0.279867
92	0.278328
93	0.276814
94	0.275324
95	0.273858
96	0.272415
97	0.270995
98	0.269597
99	0.268221
100	0.266865
